"collection","period","period_label","year"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1956"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1957"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1958"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1959"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1960"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1961"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1962"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1963"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1964"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1965"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1966"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1967"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1968"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1969"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1970"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1971"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1972"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1973"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1974"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1975"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1976"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1977"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1978"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1979"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1980"
"Ulrich Middledorf papers","http://www.wikidata.org/entity/Q4692","Renaissance","1981"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1925"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1926"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1927"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1928"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1929"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1930"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1931"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1932"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1933"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1934"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1935"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1936"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1937"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1938"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1939"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1940"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1941"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1942"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1943"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1944"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1945"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1946"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1947"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1948"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1949"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1950"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1951"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1952"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1953"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1954"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1955"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1956"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1957"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1958"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1959"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1960"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1961"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1962"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1963"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1964"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1965"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1966"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1967"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1968"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1969"
"Nachlass Fritz Heinemann, Notizen zur venezianischen Malerei","http://www.wikidata.org/entity/Q4692","Renaissance","1970"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1947"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1948"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1949"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1950"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1951"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1952"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1953"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1954"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1955"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1956"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1957"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1958"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1959"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1960"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1961"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1962"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1963"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1964"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1965"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1966"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1967"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1968"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1969"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1970"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1971"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1972"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1973"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1974"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1975"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1976"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1977"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1978"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1979"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1980"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1981"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1982"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1983"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1984"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1985"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1986"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1987"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1988"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1989"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1990"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1991"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1992"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1993"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1994"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1995"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1996"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1997"
"Fototeca Zeri","http://www.wikidata.org/entity/Q4692","Renaissance","1998"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1617"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1618"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1619"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1620"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1621"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1622"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1623"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1624"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1625"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1626"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1627"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1628"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1629"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1630"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1631"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1632"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1633"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1634"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1635"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1636"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1637"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1638"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1639"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1640"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1641"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1642"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1643"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1644"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1645"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1646"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1647"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1648"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1649"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1650"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1651"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1652"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1653"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1654"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1655"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1656"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1657"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1658"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1659"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1660"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1661"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1662"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1663"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1664"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1665"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1666"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1667"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1668"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1669"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1670"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1671"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1672"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1673"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1674"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1675"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1676"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q4692","Renaissance","1677"
